Date,Open,High,Low,Close,Adj Close,Volume,Prediction,signal,Fast_MA,Slow_MA,positions,Buy,signal,Fast_MA,Slow_MA,positions,Sell
2017-01-17,118.339996,120.239998,118.220001,120.0,113.846252,34439800,139.78999299999998,,,,,,,,,,
2017-01-18,120.0,120.5,119.709999,119.989998,113.836731,23713000,138.96000700000002,,,,,,,,,,
2017-01-19,119.400002,120.089996,119.370003,119.779999,113.63751200000002,25597300,139.779999,,,,,,,,,,
2017-01-20,120.449997,120.449997,119.730003,120.0,113.846252,32597900,139.33999599999999,,,,,,,,,,
2017-01-23,120.0,120.809998,119.769997,120.08000200000001,113.922127,22050200,139.520004,,,,,,,,,,
2017-01-24,119.550003,120.099998,119.5,119.970001,113.817764,23211000,139.0,,,,,,,,,,
2017-01-25,120.41999799999999,122.099998,120.279999,121.879997,115.62982199999999,32377600,138.679993,,,,,,,,,,
2017-01-26,121.66999799999999,122.440002,121.599998,121.940002,115.686745,26337600,139.139999,,,,,,,,,,
2017-01-27,122.139999,122.349998,121.599998,121.949997,115.696228,20562900,139.199997,,,,,,,,,,
2017-01-30,120.93,121.629997,120.660004,121.629997,115.392624,30377500,138.990005,,,,,,,,,,
2017-01-31,121.150002,121.389999,120.620003,121.349998,115.126999,49201000,140.46000700000002,,,,,,,,,,
2017-02-01,127.029999,130.490005,127.010002,128.75,122.14751399999999,111985000,140.690002,,,,,,,,,,
2017-02-02,127.980003,129.389999,127.779999,128.529999,121.93878899999999,33710400,139.990005,,,,,,,,,,
2017-02-03,128.309998,129.190002,128.16000400000001,129.080002,122.46060200000001,24507300,141.46000700000002,,,,,,,,,,
2017-02-06,129.130005,130.5,128.899994,130.28999299999998,123.608551,26845900,139.83999599999999,,,,,,,,,,
2017-02-07,130.53999299999998,132.08999599999999,130.449997,131.529999,124.784935,38183800,141.419998,,,,,,,,,,
2017-02-08,131.350006,132.220001,131.220001,132.03999299999998,125.26878400000001,23004100,140.919998,,,,,,,,,,
2017-02-09,131.649994,132.449997,131.119995,132.419998,126.173973,28349900,140.639999,,,,,,,,,,
2017-02-10,132.46000700000002,132.940002,132.050003,132.119995,125.88813,20065500,140.880005,,,,,,,,,,
2017-02-13,133.080002,133.820007,132.75,133.28999299999998,127.00293700000002,23035400,143.800003,,,,,,,,,,
2017-02-14,133.470001,135.08999599999999,133.25,135.020004,128.651382,33226200,144.119995,,,,,,,,,,
2017-02-15,135.520004,136.270004,134.619995,135.509995,129.118271,35623100,143.929993,,,,,,,,,,
2017-02-16,135.669998,135.899994,134.83999599999999,135.350006,128.96580500000002,22584600,143.66000400000001,,,,,,,,,,
2017-02-17,135.100006,135.830002,135.100006,135.720001,129.31835900000002,22198200,143.699997,,,,,,,,,,
2017-02-21,136.229996,136.75,135.979996,136.699997,130.252136,24507200,144.770004,,,,,,,,,,
2017-02-22,136.429993,137.119995,136.110001,137.110001,130.642776,20836900,144.020004,,,,,,,,,,
2017-02-23,137.380005,137.479996,136.300003,136.529999,130.090134,20788200,143.66000400000001,,,,,,,,,,
2017-02-24,135.91000400000001,136.66000400000001,135.279999,136.66000400000001,130.21402,21776600,143.33999599999999,,,,,,,,,,
2017-02-27,137.139999,137.440002,136.279999,136.929993,130.471252,20257400,143.169998,,,,,,,,,,
2017-02-28,137.080002,137.440002,136.699997,136.990005,130.528458,23482900,141.630005,,,,,,,,,,
2017-03-01,137.889999,140.149994,137.600006,139.78999299999998,133.19635,36414600,141.800003,,,,,,,,,,
2017-03-02,140.0,140.279999,138.759995,138.96000700000002,132.405502,26211000,141.050003,,,,,,,,,,
2017-03-03,138.779999,139.830002,138.58999599999999,139.779999,133.18682900000002,21108100,141.830002,,,,,,,,,,
2017-03-06,139.369995,139.770004,138.600006,139.33999599999999,132.76757800000001,21750000,141.199997,,,,,,,,,,
2017-03-07,139.059998,139.979996,138.78999299999998,139.520004,132.939102,17446300,140.679993,,,,,,,,,,
2017-03-08,138.949997,139.800003,138.820007,139.0,132.443634,18707200,142.440002,,,,,,,,,,
2017-03-09,138.740005,138.78999299999998,137.050003,138.679993,132.138687,22155900,142.270004,,,,,,,,,,
2017-03-10,139.25,139.360001,138.639999,139.139999,132.577026,19612800,143.639999,,,,,,,,,,
2017-03-13,138.850006,139.429993,138.820007,139.199997,132.634171,17421700,144.529999,,,,,,,,,,
2017-03-14,139.300003,139.649994,138.83999599999999,138.990005,132.434113,15309100,143.679993,,,,,,,,,,
2017-03-15,139.41000400000001,140.75,139.029999,140.46000700000002,133.834778,25691800,143.78999299999998,,,,,,,,,,
2017-03-16,140.720001,141.020004,140.259995,140.690002,134.053879,19232000,143.649994,,,,,,,,,,
2017-03-17,141.0,141.0,139.889999,139.990005,133.386948,43885000,146.580002,,,,,,,,,,
2017-03-20,140.399994,141.5,140.229996,141.46000700000002,134.787598,21542000,147.509995,,,,,,,,,,
2017-03-21,142.110001,142.800003,139.729996,139.83999599999999,133.244003,39529900,147.059998,,,,,,,,,,
2017-03-22,139.850006,141.600006,139.759995,141.419998,134.749481,25860200,146.529999,,,,,,,,,,
2017-03-23,141.259995,141.580002,140.610001,140.919998,134.27304099999998,20346300,148.96000700000002,,,,,,,,,,
2017-03-24,141.5,141.740005,140.350006,140.639999,134.006271,22395600,153.009995,,,,,,,,,,
2017-03-27,139.389999,141.220001,138.619995,140.880005,134.23497,23575100,153.990005,,,,,,,,,,
2017-03-28,140.91000400000001,144.03999299999998,140.619995,143.800003,137.017227,33374800,153.259995,,,,,,,,,,
2017-03-29,143.679993,144.490005,143.190002,144.119995,137.322098,29190000,153.949997,,,,,,,,,,
2017-03-30,144.190002,144.5,143.5,143.929993,137.141052,21207300,156.100006,,,,,,,,,,
2017-03-31,143.720001,144.270004,143.009995,143.66000400000001,136.883835,19661700,155.699997,,,,,,,,,,
2017-04-03,143.71000700000002,144.119995,143.050003,143.699997,136.92193600000002,19985700,155.470001,,,,,,,,,,
2017-04-04,143.25,144.889999,143.169998,144.770004,137.941467,19891400,150.25,,,,,,,,,,
2017-04-05,144.220001,145.46000700000002,143.809998,144.020004,137.226852,27717900,152.53999299999998,,,,,,,,,,
2017-04-06,144.28999299999998,144.520004,143.449997,143.66000400000001,136.883835,21149000,153.059998,,,,,,,,,,
2017-04-07,143.729996,144.179993,143.270004,143.33999599999999,136.578903,16672200,153.990005,,,,,,,,,,
2017-04-10,143.600006,143.880005,142.899994,143.169998,136.416931,18933400,153.800003,,,,,,,,,,
2017-04-11,142.940002,143.350006,140.059998,141.630005,134.949585,30379400,153.33999599999999,,,,,,,,,,
2017-04-12,141.600006,142.149994,141.009995,141.800003,135.111526,20350000,153.869995,,,,,,,,,,
2017-04-13,141.91000400000001,142.380005,141.050003,141.050003,134.396927,17822900,153.610001,,,,,,,,,,
2017-04-17,141.479996,141.880005,140.869995,141.830002,135.140137,16582100,153.669998,,,,,,,,,,
2017-04-18,141.41000400000001,142.03999299999998,141.110001,141.199997,134.539871,14697500,152.759995,,,,,,0.0,142.21000099999986,142.42095290476203,-1.0,Sell
2017-04-19,141.880005,142.0,140.449997,140.679993,134.044388,17328400,153.179993,,,,,,,,,,
2017-04-20,141.220001,142.919998,141.16000400000001,142.440002,135.721359,23319600,155.449997,,,,,,,,,,
2017-04-21,142.440002,142.679993,141.850006,142.270004,135.559402,17320900,153.929993,,,,,,,,,,
2017-04-24,143.5,143.949997,143.179993,143.639999,136.864777,17134300,154.449997,,,,,,,,,,
2017-04-25,143.91000400000001,144.899994,143.869995,144.529999,137.712784,18871500,155.369995,,,,,,,,,,
2017-04-26,144.470001,144.600006,143.380005,143.679993,136.90287800000002,20041200,154.990005,,,,,,,,,,
2017-04-27,143.919998,144.16000400000001,143.309998,143.78999299999998,137.007675,14246300,148.979996,,,,,,,,,,
2017-04-28,144.08999599999999,144.300003,143.270004,143.649994,136.874298,20860400,145.419998,1.0,143.0849971249999,142.97333271428585,1.0,Buy,,,,,
2017-05-01,145.100006,147.199997,144.96000700000002,146.580002,139.666107,33602900,146.58999599999999,,,,,,,,,,
2017-05-02,147.53999299999998,148.08999599999999,146.83999599999999,147.509995,140.5522,45352200,145.16000400000001,,,,,,,,,,
2017-05-03,145.58999599999999,147.490005,144.270004,147.059998,140.123459,45697000,144.28999299999998,,,,,,,,,,
2017-05-04,146.520004,147.139999,145.809998,146.529999,139.618454,23371900,142.270004,,,,,,,,,,
2017-05-05,146.759995,148.979996,146.759995,148.96000700000002,141.933823,27327700,146.33999599999999,,,,,,,,,,
2017-05-08,149.029999,153.699997,149.029999,153.009995,145.792801,48752400,145.009995,,,,,,,,,,
2017-05-09,153.869995,154.880005,153.449997,153.990005,146.726563,39130400,145.869995,,,,,,,,,,
2017-05-10,153.630005,153.940002,152.110001,153.259995,146.03100600000002,25805700,145.630005,,,,,,,,,,
2017-05-11,152.449997,154.070007,152.309998,153.949997,147.2939,27255100,146.279999,,,,,,,,,,
2017-05-12,154.699997,156.419998,154.669998,156.100006,149.350983,32527000,145.820007,,,,,,,,,,
2017-05-15,156.009995,156.649994,155.050003,155.699997,148.968277,26009700,143.729996,,,,,,,,,,
2017-05-16,155.940002,156.059998,154.720001,155.470001,148.748199,20048500,145.830002,,,,,,,,,,
2017-05-17,153.600006,154.570007,149.71000700000002,150.25,143.753906,50767700,143.679993,,,,,,,,,,
2017-05-18,151.270004,153.33999599999999,151.130005,152.53999299999998,145.944885,33568200,144.020004,,,,,,,,,,
2017-05-19,153.380005,153.979996,152.630005,153.059998,146.442398,26960800,143.5,,,,,,,,,,
2017-05-22,154.0,154.580002,152.91000400000001,153.990005,147.332184,22966400,144.08999599999999,,,,,,,,,,
2017-05-23,154.899994,154.899994,153.309998,153.800003,147.150406,19918900,142.729996,,,,,,,,,,
2017-05-24,153.83999599999999,154.169998,152.669998,153.33999599999999,146.710327,19178000,144.179993,,,,,,,,,,
2017-05-25,153.729996,154.350006,153.029999,153.869995,147.217361,19235600,145.059998,,,,,,,,,,
2017-05-26,154.0,154.240005,153.309998,153.610001,146.968643,21927600,145.529999,,,,,,,,,,
2017-05-30,153.419998,154.429993,153.330002,153.669998,147.026047,20126900,145.740005,,,,,,,,,,
2017-05-31,153.970001,154.169998,152.380005,152.759995,146.15538,24451200,147.770004,,,,,,,,,,
2017-06-01,153.169998,153.330002,152.220001,153.179993,146.55722,16404100,149.03999299999998,,,,,,,,,,
2017-06-02,153.580002,155.449997,152.889999,155.449997,148.72908,27770700,149.559998,,,,,,,,,,
2017-06-05,154.33999599999999,154.449997,153.46000700000002,153.929993,147.27478,25331700,150.080002,,,,,,,,,,
2017-06-06,153.899994,155.809998,153.779999,154.449997,147.772324,26624900,151.020004,,,,,,,,,,
2017-06-07,155.020004,155.979996,154.479996,155.369995,148.652527,21069600,150.33999599999999,,,,,,,,,,
2017-06-08,155.25,155.53999299999998,154.399994,154.990005,148.288956,21250800,150.270004,,,,,,,,,,
2017-06-09,155.190002,155.190002,146.020004,148.979996,142.538773,64882700,152.08999599999999,,,,,,0.0,153.638746375,153.73618861904782,-1.0,Sell
2017-06-12,145.740005,146.08999599999999,142.509995,145.419998,139.132721,72307300,152.740005,,,,,,,,,,
2017-06-13,147.16000400000001,147.449997,145.149994,146.58999599999999,140.252151,34165400,153.46000700000002,,,,,,,,,,
2017-06-14,147.5,147.5,143.83999599999999,145.16000400000001,138.883957,31531200,150.559998,,,,,,,,,,
2017-06-15,143.320007,144.479996,142.21000700000002,144.28999299999998,138.051559,32165400,149.5,,,,,,,,,,
2017-06-16,143.779999,144.5,142.199997,142.270004,136.118942,50361100,148.729996,,,,,,,,,,
2017-06-19,143.66000400000001,146.740005,143.66000400000001,146.33999599999999,140.012955,32541400,150.050003,,,,,,,,,,
2017-06-20,146.869995,146.869995,144.940002,145.009995,138.740433,24900100,157.139999,,,,,,,,,,
2017-06-21,145.520004,146.070007,144.610001,145.869995,139.56326299999998,21265800,155.570007,,,,,,,,,,
2017-06-22,145.770004,146.699997,145.119995,145.630005,139.33367900000002,19106300,156.389999,,,,,,,,,,
2017-06-23,145.130005,147.16000400000001,145.110001,146.279999,139.95553600000002,35439400,158.809998,,,,,,,,,,
2017-06-26,147.169998,148.279999,145.380005,145.820007,139.51544199999998,25692400,160.080002,,,,,,,,,,
2017-06-27,145.009995,146.16000400000001,143.619995,143.729996,137.515778,24761900,161.059998,,,,,,,,,,
2017-06-28,144.490005,146.110001,143.16000400000001,145.830002,139.524994,22082400,155.320007,,,,,,,,,,
2017-06-29,144.71000700000002,145.130005,142.279999,143.679993,137.467957,31499400,157.479996,,,,,,,,,,
2017-06-30,144.449997,144.96000700000002,143.779999,144.020004,137.793259,23024100,159.850006,,,,,,,,,,
2017-07-03,144.880005,145.300003,143.100006,143.5,137.295715,14277800,161.600006,,,,,,,,,,
2017-07-05,143.690002,144.78999299999998,142.720001,144.08999599999999,137.860229,21569600,160.949997,,,,,,,,,,
2017-07-06,143.020004,143.5,142.41000400000001,142.729996,136.55903600000002,24128800,157.860001,,,,,,,,,,
2017-07-07,142.899994,144.75,142.899994,144.179993,137.946335,19201700,157.5,,,,,,,,,,
2017-07-10,144.110001,145.949997,143.369995,145.059998,138.78826899999999,21090600,157.21000700000002,,,,,,,,,,
2017-07-11,144.729996,145.850006,144.380005,145.529999,139.237961,19781800,159.779999,,,,,,,,,,
2017-07-12,145.869995,146.179993,144.820007,145.740005,139.438904,24884500,159.979996,,,,,,,,,,
2017-07-13,145.5,148.490005,145.440002,147.770004,141.381149,25199400,159.270004,,,,,,,,,,
2017-07-14,147.970001,149.330002,147.330002,149.03999299999998,142.596207,20132100,159.860001,1.0,145.517498,145.06714157142875,1.0,Buy,,,,,
2017-07-17,148.820007,150.899994,148.570007,149.559998,143.093735,23793500,161.470001,,,,,,,,,,
2017-07-18,149.199997,150.130005,148.669998,150.080002,143.591248,17868800,162.91000400000001,,,,,,,,,,
2017-07-19,150.479996,151.419998,149.949997,151.020004,144.490616,20923000,163.350006,,,,,,,,,,
2017-07-20,151.5,151.740005,150.190002,150.33999599999999,143.83999599999999,17243700,164.0,,,,,,,,,,
2017-07-21,149.990005,150.440002,148.880005,150.270004,143.773026,26252600,164.050003,,,,,,,,,,
2017-07-24,150.580002,152.440002,149.899994,152.08999599999999,145.514374,21493200,162.080002,,,,,,,,,,
2017-07-25,151.800003,153.83999599999999,151.800003,152.740005,146.136246,18853900,161.91000400000001,,,,,,,,,,
2017-07-26,153.350006,153.929993,153.059998,153.46000700000002,146.82513400000002,15781000,161.259995,,,,,,,,,,
2017-07-27,153.75,153.990005,147.300003,150.559998,144.050507,32476300,158.630005,,,,,,,,,,
2017-07-28,149.889999,150.229996,149.190002,149.5,143.03633100000002,17213700,161.5,,,,,,,,,,
2017-07-31,149.899994,150.330002,148.130005,148.729996,142.299622,19845900,160.860001,,,,,,,,,,
2017-08-01,149.100006,150.220001,148.41000400000001,150.050003,143.562546,35368600,159.649994,,,,,,,,,,
2017-08-02,159.279999,159.75,156.16000400000001,157.139999,150.346008,69936800,158.279999,,,,,,,,,,
2017-08-03,157.050003,157.21000700000002,155.020004,155.570007,148.843903,27097300,159.880005,,,,,,,,,,
2017-08-04,156.070007,157.399994,155.690002,156.389999,149.628448,20559900,158.669998,,,,,,,,,,
2017-08-07,157.059998,158.919998,156.669998,158.809998,151.943817,21870300,158.729996,,,,,,,,,,
2017-08-08,158.600006,161.830002,158.270004,160.080002,153.158905,36205900,156.070007,,,,,,,,,,
2017-08-09,159.259995,161.270004,159.110001,161.059998,154.096527,26131500,153.389999,,,,,,,,,,
2017-08-10,159.899994,160.0,154.630005,155.320007,149.18826299999998,40804300,151.889999,,,,,,,,,,
2017-08-11,156.600006,158.570007,156.070007,157.479996,151.263,26257100,150.550003,,,,,,,,,,
2017-08-14,159.320007,160.21000700000002,158.75,159.850006,153.539444,22122700,153.139999,,,,,,,,,,
2017-08-15,160.66000400000001,162.199997,160.139999,161.600006,155.220322,29465500,154.229996,,,,,,,,,,
2017-08-16,161.940002,162.509995,160.149994,160.949997,154.596008,27671600,153.279999,,,,,,,,,,
2017-08-17,160.520004,160.71000700000002,157.83999599999999,157.860001,151.62799099999998,27940600,154.119995,,,,,,,,,,
2017-08-18,157.860001,159.5,156.720001,157.5,151.282242,27428100,153.809998,,,,,,,,,,
2017-08-21,157.5,157.889999,155.110001,157.21000700000002,151.00366200000002,26368500,154.479996,,,,,,,,,,
2017-08-22,158.229996,160.0,158.020004,159.779999,153.472183,21604600,153.479996,,,,,,,,,,
2017-08-23,159.070007,160.470001,158.880005,159.979996,153.664276,19399100,155.389999,,,,,,,,,,
2017-08-24,160.429993,160.740005,158.550003,159.270004,152.9823,19818900,155.300003,,,,,,,,,,
2017-08-25,159.649994,160.559998,159.270004,159.860001,153.549042,25480100,155.83999599999999,,,,,,,,,,
2017-08-28,160.139999,162.0,159.929993,161.470001,155.095474,25966000,155.899994,,,,,,,,,,
2017-08-29,160.100006,163.119995,160.0,162.91000400000001,156.478622,29516900,156.550003,,,,,,,,,,
2017-08-30,163.800003,163.889999,162.610001,163.350006,156.90126,27269600,156.0,,,,,,,,,,
2017-08-31,163.639999,164.520004,163.479996,164.0,157.525589,26785100,156.990005,,,,,,,,,,
2017-09-01,164.800003,164.940002,163.630005,164.050003,157.573639,16591100,159.880005,,,,,,,,,,
2017-09-05,163.75,164.25,160.559998,162.080002,155.681396,29468500,160.470001,,,,,,,,,,
2017-09-06,162.71000700000002,162.990005,160.520004,161.91000400000001,155.51809699999998,21651700,159.759995,,,,,,,,,,
2017-09-07,162.08999599999999,162.240005,160.360001,161.259995,154.893768,21928500,155.979996,,,,,,,,,,
2017-09-08,160.860001,161.149994,158.529999,158.630005,152.367615,28611500,156.25,,,,,,,,,,
2017-09-11,160.5,162.050003,159.889999,161.5,155.124313,31580800,156.169998,,,,,,,,,,
2017-09-12,162.610001,163.96000700000002,158.770004,160.860001,154.50958300000002,71714000,157.100006,,,,,,,,,,
2017-09-13,159.869995,159.96000700000002,157.91000400000001,159.649994,153.347336,44907400,156.41000400000001,,,,,,,,,,
2017-09-14,158.990005,159.399994,158.08999599999999,158.279999,152.031403,23760700,157.41000400000001,,,,,,0.0,160.52125,160.58857233333347,-1.0,Sell
2017-09-15,158.470001,160.970001,158.0,159.880005,153.568253,49114600,163.050003,,,,,,,,,,
2017-09-18,160.110001,160.5,158.0,158.669998,152.40600600000002,28269400,166.720001,,,,,,,,,,
2017-09-19,159.509995,159.770004,158.440002,158.729996,152.46363799999997,20810600,169.03999299999998,,,,,,,,,,
2017-09-20,157.899994,158.259995,153.830002,156.070007,149.908676,52951400,166.889999,,,,,,,,,,
2017-09-21,155.800003,155.800003,152.75,153.389999,147.334442,37511700,168.110001,,,,,,,,,,
2017-09-22,151.53999299999998,152.270004,150.559998,151.889999,145.893661,46645400,172.5,,,,,,,,,,
2017-09-25,149.990005,151.830002,149.16000400000001,150.550003,144.606583,44387300,174.25,,,,,,,,,,
2017-09-26,151.779999,153.919998,151.690002,153.139999,147.094315,36660000,174.809998,,,,,,,,,,
2017-09-27,153.800003,154.720001,153.53999299999998,154.229996,148.14129599999998,25504200,176.240005,,,,,,,,,,
2017-09-28,153.889999,154.279999,152.699997,153.279999,147.228806,22005500,175.880005,,,,,,,,,,
2017-09-29,153.21000700000002,154.130005,152.0,154.119995,148.03561399999998,26299800,174.669998,,,,,,,,,,
2017-10-02,154.259995,154.449997,152.720001,153.809998,147.737885,18698800,173.970001,,,,,,,,,,
2017-10-03,154.009995,155.08999599999999,153.91000400000001,154.479996,148.381439,16230300,171.33999599999999,,,,,,,,,,
2017-10-04,153.630005,153.860001,152.46000700000002,153.479996,147.42091399999998,20163800,169.080002,,,,,,,,,,
2017-10-05,154.179993,155.440002,154.050003,155.389999,149.255493,21283800,171.100006,,,,,,,,,,
2017-10-06,154.970001,155.490005,154.559998,155.300003,149.16902199999998,17407600,170.149994,,,,,,,,,,
2017-10-09,155.809998,156.729996,155.490005,155.83999599999999,149.687729,16262900,169.979996,,,,,,,,,,
2017-10-10,156.059998,158.0,155.100006,155.899994,149.74534599999998,15617000,173.139999,,,,,,,,,,
2017-10-11,155.970001,156.979996,155.75,156.550003,150.369705,16905600,174.96000700000002,,,,,,,,,,
2017-10-12,156.350006,157.369995,155.729996,156.0,149.841446,16125100,174.970001,1.0,155.367498375,155.18952285714298,1.0,Buy,,,,,
2017-10-13,156.729996,157.279999,156.41000400000001,156.990005,150.792358,16394200,174.08999599999999,,,,,,,,,,
2017-10-16,157.899994,160.0,157.649994,159.880005,153.568253,24121500,173.070007,,,,,,,,,,
2017-10-17,159.779999,160.869995,159.229996,160.470001,154.134949,18997300,169.479996,,,,,,,,,,
2017-10-18,160.419998,160.71000700000002,159.600006,159.759995,153.45298799999998,16374200,171.850006,,,,,,,,,,
2017-10-19,156.75,157.080002,155.020004,155.979996,149.822205,42584200,171.050003,,,,,,,,,,
2017-10-20,156.610001,157.75,155.96000700000002,156.25,150.081558,23974100,169.800003,,,,,,,,,,
2017-10-23,156.889999,157.690002,155.5,156.169998,150.004715,21984300,169.639999,,,,,,,,,,
2017-10-24,156.28999299999998,157.419998,156.199997,157.100006,150.897995,17757200,169.009995,,,,,,,,,,
2017-10-25,156.91000400000001,157.550003,155.270004,156.41000400000001,150.235229,21207100,169.320007,,,,,,,,,,
2017-10-26,157.229996,157.830002,156.779999,157.41000400000001,151.19574,17000500,169.369995,,,,,,,,,,
2017-10-27,159.28999299999998,163.600006,158.699997,163.050003,156.613068,44454200,172.669998,,,,,,,,,,
2017-10-30,163.889999,168.070007,163.720001,166.720001,160.138229,44700800,171.699997,,,,,,,,,,
2017-10-31,167.899994,169.649994,166.940002,169.03999299999998,162.366608,36046800,172.270004,,,,,,,,,,
2017-11-01,169.869995,169.940002,165.610001,166.889999,160.301514,33637800,172.220001,,,,,,,,,,
2017-11-02,166.600006,168.5,165.279999,168.110001,161.47335800000002,41393400,173.970001,,,,,,,,,,
2017-11-03,174.0,174.259995,171.119995,172.5,165.690033,59398600,176.419998,,,,,,,,,,
2017-11-06,172.369995,174.990005,171.720001,174.25,167.370956,35026300,174.53999299999998,,,,,,,,,,
2017-11-07,173.91000400000001,175.25,173.600006,174.809998,167.90881299999998,24361500,174.350006,,,,,,,,,,
2017-11-08,174.66000400000001,176.240005,174.330002,176.240005,169.28239399999998,24409500,175.009995,,,,,,,,,,
2017-11-09,175.110001,176.100006,173.139999,175.880005,168.9366,29482600,175.009995,,,,,,,,,,
2017-11-10,175.110001,175.380005,174.270004,174.669998,168.37747199999998,25145500,170.570007,,,,,,,,,,
2017-11-13,173.5,174.5,173.399994,173.970001,167.702698,16982100,170.600006,,,,,,,,,,
2017-11-14,173.03999299999998,173.479996,171.179993,171.33999599999999,165.16745,24782500,171.080002,,,,,,,,,,
2017-11-15,169.970001,170.320007,168.380005,169.080002,162.988846,29158100,169.229996,,,,,,,,,,
2017-11-16,171.179993,171.869995,170.300003,171.100006,164.936096,23637500,172.259995,,,,,,,,,,
2017-11-17,171.03999299999998,171.389999,169.639999,170.149994,164.020309,21899500,172.229996,,,,,,,,,,
2017-11-20,170.28999299999998,170.559998,169.559998,169.979996,163.85646100000002,16262400,173.029999,,,,,,,,,,
2017-11-21,170.779999,173.699997,170.779999,173.139999,166.902603,25131300,175.0,,,,,,,,,,
2017-11-22,173.360001,175.0,173.050003,174.96000700000002,168.657028,25588900,174.350006,,,,,,,,,,
2017-11-24,175.100006,175.5,174.649994,174.970001,168.66670200000002,14026700,174.330002,,,,,,,,,,
2017-11-27,175.050003,175.080002,173.33999599999999,174.08999599999999,167.818375,20716800,174.28999299999998,,,,,,,,,,
2017-11-28,174.300003,174.869995,171.860001,173.070007,166.835129,26428800,175.279999,,,,,,,,,,
2017-11-29,172.630005,172.919998,167.16000400000001,169.479996,163.374512,41666400,177.08999599999999,,,,,,,,,,
2017-11-30,170.429993,172.139999,168.440002,171.850006,165.659088,41527200,176.190002,,,,,,,,,,
2017-12-01,169.949997,171.669998,168.5,171.050003,164.887894,39759300,179.100006,,,,,,,,,,
2017-12-04,172.479996,172.619995,169.630005,169.800003,163.682922,32542400,179.259995,,,,,,0.0,172.40875237500006,172.684762809524,-1.0,Sell
2017-12-05,169.059998,171.520004,168.399994,169.639999,163.528656,27350200,178.46000700000002,,,,,,,,,,
2017-12-06,167.5,170.199997,166.46000700000002,169.009995,162.921402,28560000,177.0,,,,,,,,,,
2017-12-07,169.029999,170.440002,168.91000400000001,169.320007,163.22026100000002,25673300,177.03999299999998,,,,,,,,,,
2017-12-08,170.490005,171.0,168.820007,169.369995,163.268402,23355200,174.220001,,,,,,,,,,
2017-12-11,169.199997,172.889999,168.78999299999998,172.669998,166.449539,35273800,171.110001,,,,,,,,,,
2017-12-12,172.149994,172.389999,171.46000700000002,171.699997,165.51448100000002,19409200,171.509995,,,,,,,,,,
2017-12-13,172.5,173.53999299999998,172.0,172.270004,166.06395,23818400,167.96000700000002,,,,,,,,,,
2017-12-14,172.399994,173.130005,171.649994,172.220001,166.015747,20476500,166.970001,,,,,,,,,,
2017-12-15,173.630005,174.169998,172.46000700000002,173.970001,167.702698,40169300,167.429993,,,,,,,,,,
2017-12-18,174.880005,177.199997,174.860001,176.419998,170.06445300000001,29421100,167.779999,1.0,172.242500125,171.8633334761906,1.0,Buy,,,,,
2017-12-19,175.029999,175.389999,174.08999599999999,174.53999299999998,168.252151,27436400,160.5,,,,,,,,,,
2017-12-20,174.869995,175.419998,173.25,174.350006,168.069016,23475600,156.490005,,,,,,,,,,
2017-12-21,174.169998,176.020004,174.100006,175.009995,168.705246,20949900,163.029999,,,,,,,,,,
2017-12-22,174.679993,175.419998,174.5,175.009995,168.705246,16349400,159.53999299999998,,,,,,,,,,
2017-12-26,170.800003,171.470001,169.679993,170.570007,164.425217,33185500,155.149994,,,,,,,,,,
2017-12-27,170.100006,170.779999,169.71000700000002,170.600006,164.45413200000002,21498200,156.41000400000001,,,,,,,,,,
2017-12-28,171.0,171.850006,170.479996,171.080002,164.916855,16480200,162.71000700000002,,,,,,,,,,
2017-12-29,170.520004,170.58999599999999,169.220001,169.229996,163.133469,25999900,164.33999599999999,,,,,,,,,,
2018-01-02,170.16000400000001,172.300003,169.259995,172.259995,166.054321,25555900,167.369995,,,,,,,,,,
2018-01-03,172.529999,174.550003,171.96000700000002,172.229996,166.025375,29517900,172.990005,,,,,,,,,,
2018-01-04,172.53999299999998,173.470001,172.080002,173.029999,166.796555,22434600,172.429993,,,,,,0.0,171.75124949999997,172.11904690476203,-1.0,Sell
2018-01-05,173.440002,175.369995,173.050003,175.0,168.695572,23660000,171.850006,,,,,,,,,,
2018-01-08,174.350006,175.610001,173.929993,174.350006,168.069016,20567800,171.070007,,,,,,,,,,
2018-01-09,174.550003,175.059998,173.41000400000001,174.330002,168.04972800000002,21584000,172.5,,,,,,,,,,
2018-01-10,173.16000400000001,174.300003,173.0,174.28999299999998,168.011185,23959900,175.5,,,,,,,,,,
2018-01-11,174.58999599999999,175.490005,174.490005,175.279999,168.96551499999998,18667700,178.970001,1.0,173.84624874999997,173.225713857143,1.0,Buy,,,,,
2018-01-12,176.179993,177.360001,175.649994,177.08999599999999,170.710327,25418100,178.389999,,,,,,,,,,
2018-01-16,177.899994,179.389999,176.139999,176.190002,169.84274299999998,29565900,178.119995,,,,,,,,,,
2018-01-17,176.149994,179.25,175.070007,179.100006,172.647919,34386800,175.0,,,,,,,,,,
2018-01-18,179.369995,180.100006,178.25,179.259995,172.80213899999998,31193400,176.21000700000002,,,,,,,,,,
2018-01-19,178.610001,179.580002,177.41000400000001,178.46000700000002,172.030975,32425100,176.820007,,,,,,,,,,
2018-01-22,177.300003,177.779999,176.600006,177.0,170.623581,27108600,176.669998,,,,,,,,,,
